place;name;location;date;wiki;lat;lon;abstract;photo
http://dbpedia.org/resource/Colgate_Clock_(Indiana);Colgate Clock;Clarksville (Indiana);1924;http://en.wikipedia.org/wiki/Colgate_Clock_(Indiana);38.2747;-85.7529;"L'horloge Colgate (Colgate Clock) est une horloge octogonale située sur l'usine Colgate-Palmolive de Clarksville dans l'État américain d'Indiana. L'horloge est fabriquée par pour l'usine et maison-mère Colgate de Jersey City (New Jersey) ; elle est montée en 1908. Elle est déplacée en 1924 et remplacée par une autre de 50 pieds. Elle a un diamètre d'environ 12 mètres (40 ft). L'aiguille des heures pèse environ 225 kg (500 pounds) et mesure un peu moins de 5 mètres (16 ft) de longueur ; celle des minutes pèse environ 270 kg (600 pounds). Elle est éclairée pour la première fois le 17 novembre 1924 à l'inauguration de l'usine. L'éclairage des aiguilles est visible jusqu'à 38 km (24 miles). Le moteur permettant de faire tourner la roue n'est pas plus grand qu'une machine à coudre.";http://commons.wikimedia.org/wiki/Special:FilePath/Jeffersonville_Colgate_Clock.jpg?width=300
http://dbpedia.org/resource/Fort_Niagara;Colonial Niagara;État de New York;1726;http://en.wikipedia.org/wiki/Fort_Niagara;43.2628;-79.0631;Le fort Niagara est une fortification du XVIIe siècle construite à l'origine pour défendre les intérêts de la Nouvelle-France en Amérique du Nord. Il se situe près de Youngstown dans l'État de New York sur la rive droite de la Niagara à son embouchure dans le lac Ontario. La première structure, appelée fort Conti, fut bâtie en 1678 par René Robert Cavelier de La Salle.;http://commons.wikimedia.org/wiki/Special:FilePath/French_castle_at_Fort_Niagara_2.JPG?width=300
http://dbpedia.org/resource/Congress_Column;Congress Column;Bruxelles;1850;http://en.wikipedia.org/wiki/Congress_Column;50.85;4.36333;La colonne du Congrès (en néerlandais : Congreskolom) à Bruxelles est une colonne commémorative conçue par l’architecte Joseph Poelaert. Elle a été édifiée à l'initiative de Charles Rogier, entre 1850 et 1859, en commémoration du Congrès national de 1830-31. En 1920, on a installé à son pied le tombeau du Soldat Inconnu à la mémoire des soldats belges morts pendant la guerre 1914-1918.;http://commons.wikimedia.org/wiki/Special:FilePath/BRUXELLES_Colonne_du_Congres.jpg?width=300
http://dbpedia.org/resource/Connaught_Building;Connaught Building;Ontario;1913;http://en.wikipedia.org/wiki/Connaught_Building;45.4264;-75.6947;L'édifice Connaught est un immeuble à bureau qui est la propriété de Services publics et Approvisionnement Canada. Il est situé au 555 avenue MacKenzie, juste au sud de l'ambassade américaine. La façade est de l'édifice donne sur le marché By, alors que la façade ouest donne sur l'avenue MacKenzie et le parc Major's Hill. L'édifice sert de siège social à l'agence du revenu du Canada.;http://commons.wikimedia.org/wiki/Special:FilePath/Connaught_Building_Entrance.jpg?width=300
http://dbpedia.org/resource/Constanța_Casino;Constanța Casino;Roumanie;1880;http://en.wikipedia.org/wiki/Constanța_Casino;44.1705;28.6635;"Le casino de Constanța (en roumain : Cazinoul din Constanța) est un bâtiment de style Art nouveau situé en Roumanie à Constanța, 2 boulevard de la Reine Élisabeth, sur le bord de la mer Noire. L'édifice dont la façade s'orne d'une large baie vitrée en forme de coquille Saint-Jacques, est un point de repère et un emblème de la ville. 
* Le casino après l'occupation du port de Constanța par des marins allemands en 1941. 
* Le casino après l'occupation du port de Constanța par des marins soviétiques en 1944.";http://commons.wikimedia.org/wiki/Special:FilePath/Cazinoul_din_Constanta_la_rasarit_HDR.jpg?width=300
http://dbpedia.org/resource/Coral_Castle;Coral Castle;Floride;1920;http://en.wikipedia.org/wiki/Coral_Castle;25.5003;-80.445;Le Château de Corail (Coral Castle) est une structure en blocs de corail créée par Edward Leedskalnin et située en Floride, au nord de la ville de Homestead.;http://commons.wikimedia.org/wiki/Special:FilePath/Coral_Castle_1.jpg?width=300
http://dbpedia.org/resource/County_Hall,_London;County Hall;Lambeth (ville);1911;http://en.wikipedia.org/wiki/County_Hall,_London;51.5019;-0.118889;Le London County Hall, ou simplement County Hall, est un bâtiment du borough londonien de Lambeth, à Londres. Il était le siège du London County Council et plus tard du Greater London Council. Le bâtiment se trouve sur la rive sud de la Tamise, juste au nord du Westminster Bridge et à proximité du Palais de Westminster. Aujourd'hui, le London County Hall est reconverti pour le divertissement et accueille par exemple le Sea Life London Aquarium et le London Dungeon. Le London Eye est situé à côté.;http://commons.wikimedia.org/wiki/Special:FilePath/County.hall.london.arp.jpg?width=300
http://dbpedia.org/resource/Crown_Hill_National_Cemetery;Crown Hill National Cemetery;Indianapolis;1866;http://en.wikipedia.org/wiki/Crown_Hill_National_Cemetery;39.8172;-86.1728;Le cimetière national de Crown Hill est un cimetière national des États-Unis situé dans la ville de Indianapolis, dans le comté de Marion, en Indiana. Il est créé en 1866 sur la section 10 du , une cimetière privé du côté nord-ouest de la ville. Administré par le département des États-Unis des affaires des anciens combattants, le cimetière national s'étend sur 1,4 acres (0,6 ha) et sert comme un lieu de sépulture pour les soldats de l'Union qui ont combattu lors de la guerre de Sécession. Indianapolis n'avait pas de cimetière spécifiquement désigné comme un cimetière pour les soldats de l'Union jusqu'à l'établissement du cimetière national à Crown Hill. Les soldats qui sont morts à Indianapolis sont d'abord enterrés dans le de la ville. Les restes du premier soldat de l'Union de Greenlawn sont inhumés dans le cimetière national de Crown Hill le 19 octobre 1866. En novembre 1866, les corps de 707 soldats sont déplacés de Greenlawn vers Crown Hill. La première inhumation d'un vétéran de l'Union dans le cimetière national a lieu le 7 octobre 1869. La dernière inhumation d'un vétéran de l'Union dans le cimetière national de Crown Hill a lieu le 16 novembre 1898. Au 31 décembre 1998, le cimetière national contenait 795 inhumations. Le cimetière national contient des tombes individuelles et des monuments commémoratifs, y compris un monument de pierre qui est consacré le 30 mai 1889. Trois plaques de bronze installées sur les sols du cimetière national ont des vers de « Bivouac of the Dead » de . Une autre plaque est gravée avec le texte de la loi fédérale, approuvée en 1864, qui définit et protège les cimetières nationaux. Le cimetière de Crown Hill, y compris le cimetière militaire, est inscrit sur le Registre national des lieux historiques le 28 février 1973. Une liste distincte pour Crown Hill est ajoutée au registre national le 29 avril 1999. La dernière inhumation d'un vétéran de l'Union dans le cimetière nationale de Crown Hill a lieu le 16 novembre 1898. Le cimetière national de Crown Hill est géré par le .;http://commons.wikimedia.org/wiki/Special:FilePath/Crown_Hill_National_Cemetery.jpg?width=300
http://dbpedia.org/resource/Derawar_Fort;Derawar Fort;Pakistan occidental;9ème siècle;http://en.wikipedia.org/wiki/Derawar_Fort;28.7681;71.3342;Le fort de Derawar est une grande forteresse carrée à Bahawalpur dans la province du Pendjab au Pakistan. Les quarante bastions de Derawar sont visibles sur des kilomètres dans le désert du Cholistan. Les murs ont une circonférence de 1 500 m et s'élèvent sur 30 m de haut. Le premier fort sur ce site a été bâti par le Rajput hindou Bhati de Jaisalmer. Il reste dans les mains de la famille royale de Jaisalmer jusqu'à ce qu'il soit capturé par les Nawabs de Bahawalpur en 1733. En 1747, le fort est laissé aux Abbasis en raison des problèmes de Bahawak Khan à Shikarpur. Le Nawab reprend la place forte en 1804. La mosquée à proximité a été dessinée sur le modèle du Fort Rouge de Delhi. Il y a également une nécropole royale de la famille Abbasi, qui est toujours propriétaire du fort. La zone est riche en objets archéologiques avec la présence de Ganweriwala, une vaste cité de la civilisation de l'Indus non-fouillée à ce jour.;http://commons.wikimedia.org/wiki/Special:FilePath/Derawar_fort_during_winters_by_Jazib_Saeed_Khan.jpg?width=300
http://dbpedia.org/resource/John_A._Wilson_Building;District Building;Pennsylvania Avenue;1904;http://en.wikipedia.org/wiki/John_A._Wilson_Building;38.8947;-77.0317;"Le John A. Wilson Building, aussi connu localement sous le nom de Wilson Building ou, informellement, de JAWB, est un édifice situé dans le centre-ville de Washington DC qui accueille les bureaux et les chambres du Council of the District of Columbia et du du District de Columbia. Il est situé au 1350 Pennsylvania Avenue, NW, près du coin sud-est de l'intersection entre l'Avenue et la 14th Street, NW. Le bâtiment a été construit de 1904 à 1908 ; à l'origine, il était appelé District Building. De style néoclassique, comme les autres édifices du Triangle fédéral, il a été construit en marbre blanc sur une base de granit gris. C'est l'un des bâtiments dans lesquels des otages ont été pris lors du 1977 Hanafi Muslim Siege. En 1994, il a été rebaptisé pour rendre hommage à , un président du D.C. Council qui s'est suicidé en mai 1993. En 1995, deux tiers de l'édifice furent loués au Gouvernement fédéral des États-Unis pour une durée de vingt ans ; le bâtiment s'était considérablement détérioré, et le District en faillite ne pouvait plus assurer le paiement de réparations. Toutefois le Congrès des États-Unis approuva un plan de rénovation du bâtiment, et le District put l'utiliser de nouveau dans son intégralité. Durant les travaux, le maire et le conseil déménagèrent dans un bâtiment au 1 jusqu'en septembre 2001. En janvier 2005 la statue de (Gouverneur du District of Columbia de 1873 à 1874) fut réinstallée à son emplacement originel en face du Wilson Building, près du coin nord-ouest ; elle avait été déplacée en 1979 lors de la première année du mandat de . En octobre 2006, la DC Commission on the Arts and Humanities ouvrit The City Hall Arts Collection dans le Wilson Building ; plus de 200 œuvres de divers artistes (des moulages en verre de de la Washington Glass School ; un portrait de John A. Wilson par Simmie Knox et des peintures de Felrath Hines (ancien conservateur en chef du Hirshhorn Museum and Sculpture Garden), de et de Mark Cameron Boyd ; des photographies d', de Harlee Little et de Max Hirshfeld ; des sculptures de Jae Ko) du District y sont exposées au public.";http://commons.wikimedia.org/wiki/Special:FilePath/Wilsonbldg.JPG?width=300
http://dbpedia.org/resource/Donnafugata_Castle;Donnafugata Castle;Raguse (Italie);14ème siècle;http://en.wikipedia.org/wiki/Donnafugata_Castle;36.8819;14.5636;Le château de Donnafugata (Castello di Donnafugata) est situé à environ 20 km à l'ouest de Raguse, dans la province éponyme, en Sicile.;http://commons.wikimedia.org/wiki/Special:FilePath/Donnafugata_01.jpg?width=300
http://dbpedia.org/resource/Ducal_Palace_of_Gandia;Ducal Palace of Gandia;Gandia;à partir du 14ème siècle;http://en.wikipedia.org/wiki/Ducal_Palace_of_Gandia;38.9658;-0.1801;Le palais ducal de Gandia est un des monuments les plus emblématiques de Gandia. Il est situé dans la vieille enceinte qui entoure la ville médiévale. Il s’agit d’un bâtiment construit autour d’une grande cour centrale, d'où part un escalier à deux volées.;http://commons.wikimedia.org/wiki/Special:FilePath/Gandia.Palacio_ducal.JPG?width=300
http://dbpedia.org/resource/Duddingston_House;Duddingston House;Écosse;1763;http://en.wikipedia.org/wiki/Duddingston_House;55.9391;-3.1369;Duddingston House est un manoir du XVIIIe siècle situé à Édimbourg, en Écosse, au sud-est du village de Duddingston. Il a été construit dans les années 1760 pour James Hamilton, 8e comte d'Abercorn, et a été conçu en style palladien par Sir William Chambers. Il est maintenant protégé comme bâtiment classé de catégorie A et les terrains de la bâtisse sont inclus dans l'inventaire des jardins et des paysages désigné en Écosse, liste nationale des jardins importants.;http://commons.wikimedia.org/wiki/Special:FilePath/Duddingston_House.jpg?width=300
http://dbpedia.org/resource/Dyrham_Park;Dyrham Park;Gloucestershire;1692;http://en.wikipedia.org/wiki/Dyrham_Park;51.4801;-2.3734;Dyrham Park est un manoir baroque situé dans un très ancien parc à cerfs près du village de (en), dans le South Gloucestershire, en Angleterre.;http://commons.wikimedia.org/wiki/Special:FilePath/Dyrham_Park_lower_park.jpg?width=300
http://dbpedia.org/resource/Edinburgh_City_Chambers;Edinburgh City Chambers;Édimbourg;1760;http://en.wikipedia.org/wiki/Edinburgh_City_Chambers;55.9503;-3.1904;L'Hôtel de Ville d'Édimbourg, ou Edinburgh City Chambers, à Édimbourg, en Écosse, est le lieu de réunion du conseil municipal de la ville d’Édimbourg et de ses prédécesseurs, Edinburgh Corporation et Edinburgh District Council .;http://commons.wikimedia.org/wiki/Special:FilePath/Edinburgh_City_Chambers.jpg?width=300
http://dbpedia.org/resource/Grauman's_Egyptian_Theatre;Egyptian Theatre;Los Angeles;1922;http://en.wikipedia.org/wiki/Grauman's_Egyptian_Theatre;34.1008;-118.336;Le Grauman's Egyptian Theatre est un cinéma historique situé au 6706 Hollywood Blvd. à Hollywood , en Californie. Ouvert en 1922, il est l'un des plus anciens exemples de palais cinématographique au décor somptueux. Il s'agit aussi du tout premier cinéma ayant proposé la première d'un film hollywoodien. Depuis 1998, il est exploité par l'organisme des archives de la cinémathèque américaine.;http://commons.wikimedia.org/wiki/Special:FilePath/Graumanegyptian-opening1922.jpg?width=300
http://dbpedia.org/resource/Ellis_Island;Ellis Island;Upper New York Bay;1911;http://en.wikipedia.org/wiki/Ellis_Island;40.6994;-74.0417;Ellis Island est une île située à l'embouchure de l'Hudson à New York, moins d'un kilomètre au nord de Liberty Island qui abrite la statue de la Liberté. Elle a été, dans la première partie du XXe siècle, l'entrée principale des immigrants qui arrivaient aux États-Unis. Les services d'immigration y ont fonctionné du 1er janvier 1892 jusqu'au 12 novembre 1954. L'île est gérée par le gouvernement fédéral et fait désormais partie du monument national de la Statue de la Liberté, sous la juridiction du service des parcs nationaux des États-Unis et abrite un musée. Territorialement, elle est partagée entre la ville de Jersey City dans le New Jersey et la ville de New York dans l'État de New York. 83 % de l'île appartient à la ville de Jersey City. Ellis Island a été le sujet d'une querelle de frontière entre ces deux États américains. Selon le bureau de statistiques des États-Unis, l'île a une superficie officielle de 129 618 m2, dont la plus grande partie créée artificiellement. La portion naturelle de l'île, qui se trouve sur le territoire de la ville de New York, est de 21 458 m2 et est entourée par la partie artificielle.;http://commons.wikimedia.org/wiki/Special:FilePath/USA-NYC-Ellis_Island_crop.jpg?width=300
