"building","name","wiki","lat","lon","height","date","abstract","photo"
"http://dbpedia.org/resource/The_Gramercy_Residences","Gramercy Residences","http://en.wikipedia.org/wiki/The_Gramercy_Residences",14.5653,121.028,250.0,2013,"Les Gramercy Residences sont un gratte-ciel résidentiel de 244 mètres construit en 2013 à Makati aux Philippines.","http://commons.wikimedia.org/wiki/Special:FilePath/Gramercy_Residences_and_Trump_Tower_Manila.jpg?width=300"
"http://dbpedia.org/resource/One_Atlantic_Center","One Atlantic Center","http://en.wikipedia.org/wiki/One_Atlantic_Center",33.7869,-84.3872,250.0,1987,"Le One Atlantic Center (aussi connu en tant que IBM Tower) est un gratte-ciel de bureaux situé à Atlanta (Géorgie, États-Unis). À son achèvement en 1987, c'était le plus haut gratte-ciel de la ville. Aujourd'hui, elle est la troisième tour la plus haute d'Atlanta après la Bank of America Plaza et la SunTrust Plaza.","http://commons.wikimedia.org/wiki/Special:FilePath/4_One_Atlantic_Center.jpg?width=300"
"http://dbpedia.org/resource/Two_Prudential_Plaza","Two Prudential Plaza","http://en.wikipedia.org/wiki/Two_Prudential_Plaza",41.8856,-87.6228,249.936,1990,"Le Two Prudential Plaza est un gratte-ciel situé dans le quartier de New Eastside à Chicago, dans l'État de l'Illinois aux États-Unis. Sa construction débute en 1988 et s'achève deux ans plus tard, en 1990.","http://commons.wikimedia.org/wiki/Special:FilePath/Two_Prudential_Plaza_Chicago_in_May_2016.jpg?width=300"
"http://dbpedia.org/resource/Legacy_at_Millennium_Park","Legacy Tower","http://en.wikipedia.org/wiki/Legacy_at_Millennium_Park",41.8814,-87.6257,249.631,2009,"La Legacy Tower est un gratte-ciel de 250 m situé à Chicago dont la construction s'est terminée en 2009. Le bâtiment comprend 360 condominiums de luxe, ainsi que 460 places de parking. En outre l'immeuble comprend 3 809 mètres carrés de salles de classe pour l'école de l'Art Institute of Chicago dans les étages inférieurs. Le site où le bâtiment est érigé à préserver la façade historique du Jewelers Row District, qui est Chicago Landmark situé sur Wabash Ave.","http://en.wikipedia.org/wiki/Special:FilePath/Calle_E_Monroe_St,_Chicago,_Illinois,_Estados_Unidos,_2012-10-20,_DD_04.jpg?width=300"
"http://dbpedia.org/resource/Cuatro_Torres_Business_Area","Cuatro Torres Business Area","http://en.wikipedia.org/wiki/Cuatro_Torres_Business_Area",40.4778,-3.68778,249.0,"Torre de Cristal: December 2009","Cuatro Torres Business Area (en français, Zone d'affaires des quatre tours) est un centre d'affaires situé à Madrid, capitale de l'Espagne.","http://commons.wikimedia.org/wiki/Special:FilePath/Madrid_Cuatro_Torres_Business_Area-2.jpg?width=300"
"http://dbpedia.org/resource/Cuatro_Torres_Business_Area","Cuatro Torres Business Area","http://en.wikipedia.org/wiki/Cuatro_Torres_Business_Area",40.4778,-3.68778,249.0,"Torre PwC: April 2008","Cuatro Torres Business Area (en français, Zone d'affaires des quatre tours) est un centre d'affaires situé à Madrid, capitale de l'Espagne.","http://commons.wikimedia.org/wiki/Special:FilePath/Madrid_Cuatro_Torres_Business_Area-2.jpg?width=300"
"http://dbpedia.org/resource/Cuatro_Torres_Business_Area","Cuatro Torres Business Area","http://en.wikipedia.org/wiki/Cuatro_Torres_Business_Area",40.4778,-3.68778,249.0,"Torre Espacio : March 2007","Cuatro Torres Business Area (en français, Zone d'affaires des quatre tours) est un centre d'affaires situé à Madrid, capitale de l'Espagne.","http://commons.wikimedia.org/wiki/Special:FilePath/Madrid_Cuatro_Torres_Business_Area-2.jpg?width=300"
"http://dbpedia.org/resource/Cuatro_Torres_Business_Area","Cuatro Torres Business Area","http://en.wikipedia.org/wiki/Cuatro_Torres_Business_Area",40.4778,-3.68778,249.0,"Torre Cepsa: May 2009","Cuatro Torres Business Area (en français, Zone d'affaires des quatre tours) est un centre d'affaires situé à Madrid, capitale de l'Espagne.","http://commons.wikimedia.org/wiki/Special:FilePath/Madrid_Cuatro_Torres_Business_Area-2.jpg?width=300"
"http://dbpedia.org/resource/Infinity_Tower_(Brisbane)","Infinity Tower (Brisbane)","http://en.wikipedia.org/wiki/Infinity_Tower_(Brisbane)",-27.4678,153.02,249.0,"early 2014","L'Infinity Tower est un gratte-ciel résidentiel de 249 mètres construit en 2014 à Brisbane en Australie.","http://commons.wikimedia.org/wiki/Special:FilePath/Infinity_Tower,_Brisbane_in_11.2013_01.jpg?width=300"
"http://dbpedia.org/resource/Al_Tayer_Tower","Al Tayer Tower","http://en.wikipedia.org/wiki/Al_Tayer_Tower",25.1938,55.2635,249.0,2009,"L'Al Tayer Tower est un gratte-ciel de 55 étages construit en 2009 à Dubaï. La hauteur de la tour est de 225 mètres. Elle abrite 224 appartements.","http://commons.wikimedia.org/wiki/Special:FilePath/Al_Tayer_Tower_Under_Construction_on_28_December_2007.jpg?width=300"
"http://dbpedia.org/resource/Komtar","Menara Komtar Complex","http://en.wikipedia.org/wiki/Komtar",5.4145,100.329,248.7,1986,"La Menara Komtar Complex est un gratte-ciel de Malaisie. La tour mesure 232 m pour 65 étages.","http://commons.wikimedia.org/wiki/Special:FilePath/KOMTAR_Year_2016_April.jpg?width=300"
"http://dbpedia.org/resource/Torre_Cepsa","Tour Cepsa","http://en.wikipedia.org/wiki/Torre_Cepsa",40.4756,-3.68778,248.3,2008,"La tour Cepsa (en espagnol, Torre Cepsa) est un gratte-ciel de bureaux de la ville de Madrid, capitale de l'Espagne.","http://commons.wikimedia.org/wiki/Special:FilePath/Torre_Caja_Madrid_(CTBA)_12.jpg?width=300"
"http://dbpedia.org/resource/Midtown_Tower","Tokyo Mid-Town Tower","http://en.wikipedia.org/wiki/Midtown_Tower",35.6664,139.732,248.1,2007,"La Tokyo Mid-Town Tower (en référence au quartier Américain) est un gratte-ciel de Tokyo qui mesure 248,1 m pour 54 étages. Il a été achevé en avril 2007 lui donnant alors le titre de plus haut gratte ciel du Japon. L'immeuble a été conçu par l'agence japonaise Nikken Sekkei et par l'agence américaine Skidmore, Owings and Merrill","http://commons.wikimedia.org/wiki/Special:FilePath/Tokyo_midtown_tower_cropped.jpg?width=300"
"http://dbpedia.org/resource/Macau_Tower","Tour Macao","http://en.wikipedia.org/wiki/Macau_Tower",22.1797,113.537,248.0,2001,"Le Centre de conventions et de loisirs de la Tour de Macao ou Tour de tourisme, centre de convention et de loisirs de Macao (chinois simplifié : 澳门旅游塔乐会展娱中心 ; chinois traditionnel : 澳門旅遊塔樂會展娛中心 ; pinyin : àomén lǚyóu tǎ lèhuìzhǎnyú zhōngxīn ; litt. « Tour de tourisme, centre de convention et de loisirs de Ao'men », portugais : Centro de Convenções e Entretenimento da Torre de Macau) également appelée plus brièvement tour Macao (chinois traditionnel: 澳門旅遊塔 ; portugais : Torre Panorâmica), aussi connu sous le nom de Macau Sky Tower, est une tour située à Macao, une des deux régions administratives spéciales de la République populaire de Chine. La tour mesure 338 m en hauteur, en incluant l'antenne qui mesure 115 m. La tour possède une terrasse d'observation avec une vue panoramique, des restaurants, théâtres et des boutiques. Elle propose la meilleure vue de Macao, et a été ces dernières années utilisée pour divers activités de loisirs telle que pour le saut à l'élastique. La tour est en effet le deuxième plus haut sautoir commercial du monde après le sautoir de Stratosphere Las Vegas. La Tour a été conçue par le cabinet d'architecture néozélandais de . La Tour Macao est membre de la Fédération mondiale des grandes tours. En plus d'être utilisée pour l'observation et le divertissement, la tour est également utilisée pour la radiodiffusion et les télécommunications.","http://commons.wikimedia.org/wiki/Special:FilePath/Macau_Tower_CE_Centre.jpg?width=300"
"http://dbpedia.org/resource/28_Liberty_Street","One Chase Manhattan Plaza","http://en.wikipedia.org/wiki/28_Liberty_Street",40.7078,-74.0089,247.802,1964-05-07,"Le One Chase Manhattan Plaza est un gratte-ciel situé dans le financial district, dans le sud de Manhattan à New York. Conçu par Gordon Bunshaft de l'agence Skidmore, Owings & Merrill, il a été construit en 1961 et mesure 248 mètres pour soixante étages. En 2004, il était le 9e gratte-ciel le plus haut de New York, le 36e des États-Unis, le 94e du monde.","http://commons.wikimedia.org/wiki/Special:FilePath/One_Chase_Manhattan_Plaza_1.jpg?width=300"
"http://dbpedia.org/resource/28_Liberty_Street","One Chase Manhattan Plaza","http://en.wikipedia.org/wiki/28_Liberty_Street",40.7078,-74.0089,247.802,"","Le One Chase Manhattan Plaza est un gratte-ciel situé dans le financial district, dans le sud de Manhattan à New York. Conçu par Gordon Bunshaft de l'agence Skidmore, Owings & Merrill, il a été construit en 1961 et mesure 248 mètres pour soixante étages. En 2004, il était le 9e gratte-ciel le plus haut de New York, le 36e des États-Unis, le 94e du monde.","http://commons.wikimedia.org/wiki/Special:FilePath/One_Chase_Manhattan_Plaza_1.jpg?width=300"
"http://dbpedia.org/resource/28_Liberty_Street","One Chase Manhattan Plaza","http://en.wikipedia.org/wiki/28_Liberty_Street",40.7078,-74.0089,247.802,"January 1961","Le One Chase Manhattan Plaza est un gratte-ciel situé dans le financial district, dans le sud de Manhattan à New York. Conçu par Gordon Bunshaft de l'agence Skidmore, Owings & Merrill, il a été construit en 1961 et mesure 248 mètres pour soixante étages. En 2004, il était le 9e gratte-ciel le plus haut de New York, le 36e des États-Unis, le 94e du monde.","http://commons.wikimedia.org/wiki/Special:FilePath/One_Chase_Manhattan_Plaza_1.jpg?width=300"
"http://dbpedia.org/resource/Toranomon_Hills","Toranomon Hills","http://en.wikipedia.org/wiki/Toranomon_Hills",35.6669,139.749,247.0,2014,"L'Ark Hills Sengokuyama Mori Tower est un gratte-ciel de 258 mètres construit en 2014 à Tokyo au Japon.","http://commons.wikimedia.org/wiki/Special:FilePath/Toranomon_Hills_1_week_before_opening.jpeg?width=300"
"http://dbpedia.org/resource/State_Tower","Meritus Suites State Tower","http://en.wikipedia.org/wiki/State_Tower",13.7214,100.517,247.0,2001,"La Meritus Suites State Tower est un gratte-ciel de Bangkok qui mesure 247 m et compte 63 étages.","http://commons.wikimedia.org/wiki/Special:FilePath/State_Tower_from_afar_-_Bangkok.jpg?width=300"
"http://dbpedia.org/resource/MetLife_Building","MetLife Building","http://en.wikipedia.org/wiki/MetLife_Building",40.7533,-73.9767,246.278,1963,"Le Metlife Building (anciennement Pan Am Building) est un gratte-ciel de 59 étages situé au 200 Park Avenue à New York. Il était le plus grand immeuble de bureaux au monde lorsqu'il fut inauguré le 7 mars 1963. Il est aujourd'hui la propriété de la Metropolitan Life Insurance Company.","http://commons.wikimedia.org/wiki/Special:FilePath/Walter_Gropius_photo_MetLife_Building_fassade_New_York_USA_2005-10-03.jpg?width=300"
"http://dbpedia.org/resource/731_Lexington_Avenue","Bloomberg Tower","http://en.wikipedia.org/wiki/731_Lexington_Avenue",40.7618,-73.968,246.0,2004,"La Bloomberg Tower est un gratte-ciel de New York. Il abrite le siège de la compagnie Bloomberg, dont le fondateur n'est autre que l'ancien maire de Big Apple, Michael Bloomberg. L'immeuble, dont le nom est officieux, est situé au 731 Lexington Avenue entre la 58th et la 59th street. Le véritable nom de cet immeuble de 54 étages est Beacon Court. Il mesure 246 mètres, et sa construction s'est échelonnée entre 2001 et 2005. Le bâtiment a été conçu par Cesar Pelli. L'immeuble présente des petites bordures métalliques horizontales, allant du niveau de la rue au sommet de l'immeuble, ce qui le rend assez facile à escalader. Cependant, des équipes de sécurité veillent à ce que personne ne se lance dans cette périlleuse aventure.","http://commons.wikimedia.org/wiki/Special:FilePath/Bloomberg_tower.jpg?width=300"
"http://dbpedia.org/resource/Evolution_Tower","Evolution Tower","http://en.wikipedia.org/wiki/Evolution_Tower",55.7483,37.5419,246.0,2014-10-06,"L'Evolution Tower est un gratte-ciel de 246 mètres construit en 2015 dans le quartier d'affaires de Moskva-City à Moscou en Russie. Il présente la particularité d'avoir une forme torsadée évoquant la structure hélicoïdale de l'ADN. L'immeuble a remporté la deuxième prix du Emporis Skyscraper Award récompensant le meilleur gratte-ciel de l'année.","http://commons.wikimedia.org/wiki/Special:FilePath/Moscow_International_Business_Center_A_02.jpg?width=300"
"http://dbpedia.org/resource/Ocean_Two","Ocean Two","http://en.wikipedia.org/wiki/Ocean_Two",9.01056,-79.4642,245.7,2010,"L'Ocean Two est un gratte-ciel situé à Panama City (Panama), construit en 2010. Il mesure 273 mètres pour 73 étages. Il fait partie du complexe qui comprend également l'Ocean One","http://commons.wikimedia.org/wiki/Special:FilePath/Ocean_two.jpg?width=300"
"http://dbpedia.org/resource/Q1_(building)","Q1 Tower","http://en.wikipedia.org/wiki/Q1_(building)",-28.0061,153.429,245.0,2005,"La Q1 Tower (Queensland Number One) est un gratte-ciel situé à Gold Coast au sud-est de l'état du Queensland en Australie. Avec une hauteur de 323 mètres, c'est lors de son ouverture le plus haut gratte-ciel du pays. C'est l'architecte Kent Elliot qui a créé ce bâtiment qui s'est terminé en 2005.","http://commons.wikimedia.org/wiki/Special:FilePath/Q1_one.jpg?width=300"
"http://dbpedia.org/resource/The_Sail_@_Marina_Bay","The Sail @ Marina Bay","http://en.wikipedia.org/wiki/The_Sail_@_Marina_Bay",1.2811,103.853,245.0,"Central Park: 2009","The Sail @ Marina Bay (la voile) est un complexe de deux gratte-ciels résidentiels situés à Singapour. Ce complexe, qui domine Marina Bay, est situé en bordure du quartier des affaires. Construit par Bouygues, il a été achevé en 2008.","http://commons.wikimedia.org/wiki/Special:FilePath/The_Sail_@_Marina_Bay,_Singapore_-_2011-02-05.jpg?width=300"
"http://dbpedia.org/resource/The_Sail_@_Marina_Bay","The Sail @ Marina Bay","http://en.wikipedia.org/wiki/The_Sail_@_Marina_Bay",1.2811,103.853,245.0,"Marina Bay: 2008","The Sail @ Marina Bay (la voile) est un complexe de deux gratte-ciels résidentiels situés à Singapour. Ce complexe, qui domine Marina Bay, est situé en bordure du quartier des affaires. Construit par Bouygues, il a été achevé en 2008.","http://commons.wikimedia.org/wiki/Special:FilePath/The_Sail_@_Marina_Bay,_Singapore_-_2011-02-05.jpg?width=300"
"http://dbpedia.org/resource/70_Pine_Street","70 Pine Street","http://en.wikipedia.org/wiki/70_Pine_Street",40.7064,-74.0075,243.84,1932,"L'American International Building est un gratte-ciel de Manhattan, à New York, situé au 70 Pine Street, Financial District, New York. Il mesure 290 mètres avec son antenne (259 mètres si on ne compte que le toit) et compte 66 étages, séparés de 3,75 mètres. Le bâtiment a été construit entre 1930 et 1932, dans une période de « course aux gratte-ciel », marquée par la construction de gratte-ciel aujourd'hui mythiques comme l'Empire State Building ou le Chrysler Building. L'American International est construit dans un style art déco, bien que son sommet soit plus proche de l'architecture gothique. L'American International Building était le plus haut bâtiment de downtown Manhattan (pointe sud de Manhattan) jusqu'à la construction du World Trade Center en 1973. Après les attentats du 11 septembre 2001, l'American International est redevenu le plus haut édifice de Downtown Manhattan, jusqu'à l'achèvement de la Freedom Tower en 2014. Le bâtiment est couramment appelé American International par les New-Yorkais. Le building était autrefois la propriété de la compagnie pétrolière Cities Service Company, ce qui lui valait le surnom de Cities Service Building. Mais le gratte-ciel fut vendu à la compagnie d'assurances American International Group (AIG), alors que la Cities Service Company déménageait dans l'Oklahoma, à Tulsa. L'American International Group possède toujours le bâtiment, où elle a placé son siège mondial, cependant, la Cities Service Company détient toujours des bureaux dans l'immeuble. Le bâtiment possède un « observatoire » au soixante-sixième étage, qui offre une vue sur downtown de toute la ville. Autrefois public, il est aujourd'hui réservé aux employés de l'American International Group. En outre, le gratte-ciel était à l'origine pourvu d'ascenseurs à double étage, afin d'améliorer la desserte de la tour, mais ces ascenseurs furent supprimés peu de temps après, à cause de leur manque de popularité. L'idée a cependant été reprise par le Citigroup Center, dans les années 1970.","http://commons.wikimedia.org/wiki/Special:FilePath/American_International_Building3.JPG?width=300"
