"bridge","name","length","span","date","wiki","lat","lon","abstract","photo"
"http://dbpedia.org/resource/Silver_Bridge","Silver Bridge (Ohio et Virginie-Occidentale)","0.681228",274.32,1928-01-01,"http://en.wikipedia.org/wiki/Silver_Bridge",38.8344,-82.1475,"Le Silver Bridge, ainsi nommé pour sa peinture aluminium, est un ancien pont suspendu établi sur l'Ohio en 1928, effondré en 1967. Le pont reliait Point Pleasant (Virginie-Occidentale) à Gallipolis (Ohio). Il était parallèle au pont de chemin de fer encore existant, (en).","http://commons.wikimedia.org/wiki/Special:FilePath/Silver_Bridge,_1928.jpg?width=300"
"http://dbpedia.org/resource/Silver_Bridge","Silver Bridge (Ohio et Virginie-Occidentale)","0.681228",274.32,1969-01-01,"http://en.wikipedia.org/wiki/Silver_Bridge",38.8344,-82.1475,"Le Silver Bridge, ainsi nommé pour sa peinture aluminium, est un ancien pont suspendu établi sur l'Ohio en 1928, effondré en 1967. Le pont reliait Point Pleasant (Virginie-Occidentale) à Gallipolis (Ohio). Il était parallèle au pont de chemin de fer encore existant, (en).","http://commons.wikimedia.org/wiki/Special:FilePath/Silver_Bridge,_1928.jpg?width=300"
"http://dbpedia.org/resource/Silver_Bridge","Silver Bridge (Ohio et Virginie-Occidentale)","0.681228",274.32,1928-01-01,"http://en.wikipedia.org/wiki/Silver_Bridge",38.8344,-82.1411,"Le Silver Bridge, ainsi nommé pour sa peinture aluminium, est un ancien pont suspendu établi sur l'Ohio en 1928, effondré en 1967. Le pont reliait Point Pleasant (Virginie-Occidentale) à Gallipolis (Ohio). Il était parallèle au pont de chemin de fer encore existant, (en).","http://commons.wikimedia.org/wiki/Special:FilePath/Silver_Bridge,_1928.jpg?width=300"
"http://dbpedia.org/resource/Silver_Bridge","Silver Bridge (Ohio et Virginie-Occidentale)","0.681228",274.32,1969-01-01,"http://en.wikipedia.org/wiki/Silver_Bridge",38.8344,-82.1411,"Le Silver Bridge, ainsi nommé pour sa peinture aluminium, est un ancien pont suspendu établi sur l'Ohio en 1928, effondré en 1967. Le pont reliait Point Pleasant (Virginie-Occidentale) à Gallipolis (Ohio). Il était parallèle au pont de chemin de fer encore existant, (en).","http://commons.wikimedia.org/wiki/Special:FilePath/Silver_Bridge,_1928.jpg?width=300"
"http://dbpedia.org/resource/Silver_Bridge","Silver Bridge (Ohio et Virginie-Occidentale)","0.681228",274.32,1928-01-01,"http://en.wikipedia.org/wiki/Silver_Bridge",38.845,-82.1475,"Le Silver Bridge, ainsi nommé pour sa peinture aluminium, est un ancien pont suspendu établi sur l'Ohio en 1928, effondré en 1967. Le pont reliait Point Pleasant (Virginie-Occidentale) à Gallipolis (Ohio). Il était parallèle au pont de chemin de fer encore existant, (en).","http://commons.wikimedia.org/wiki/Special:FilePath/Silver_Bridge,_1928.jpg?width=300"
"http://dbpedia.org/resource/Silver_Bridge","Silver Bridge (Ohio et Virginie-Occidentale)","0.681228",274.32,1969-01-01,"http://en.wikipedia.org/wiki/Silver_Bridge",38.845,-82.1475,"Le Silver Bridge, ainsi nommé pour sa peinture aluminium, est un ancien pont suspendu établi sur l'Ohio en 1928, effondré en 1967. Le pont reliait Point Pleasant (Virginie-Occidentale) à Gallipolis (Ohio). Il était parallèle au pont de chemin de fer encore existant, (en).","http://commons.wikimedia.org/wiki/Special:FilePath/Silver_Bridge,_1928.jpg?width=300"
"http://dbpedia.org/resource/Silver_Bridge","Silver Bridge (Ohio et Virginie-Occidentale)","0.681228",274.32,1928-01-01,"http://en.wikipedia.org/wiki/Silver_Bridge",38.845,-82.1411,"Le Silver Bridge, ainsi nommé pour sa peinture aluminium, est un ancien pont suspendu établi sur l'Ohio en 1928, effondré en 1967. Le pont reliait Point Pleasant (Virginie-Occidentale) à Gallipolis (Ohio). Il était parallèle au pont de chemin de fer encore existant, (en).","http://commons.wikimedia.org/wiki/Special:FilePath/Silver_Bridge,_1928.jpg?width=300"
"http://dbpedia.org/resource/Silver_Bridge","Silver Bridge (Ohio et Virginie-Occidentale)","0.681228",274.32,1969-01-01,"http://en.wikipedia.org/wiki/Silver_Bridge",38.845,-82.1411,"Le Silver Bridge, ainsi nommé pour sa peinture aluminium, est un ancien pont suspendu établi sur l'Ohio en 1928, effondré en 1967. Le pont reliait Point Pleasant (Virginie-Occidentale) à Gallipolis (Ohio). Il était parallèle au pont de chemin de fer encore existant, (en).","http://commons.wikimedia.org/wiki/Special:FilePath/Silver_Bridge,_1928.jpg?width=300"
"http://dbpedia.org/resource/Hernando_de_Soto_Bridge","Hernando de Soto Bridge","2.87505648",274.32,1973-01-01,"http://en.wikipedia.org/wiki/Hernando_de_Soto_Bridge",35.1528,-90.0639,"L'Hernando de Soto Bridge est un pont routier permettant à l'Interstate 40 de franchir le Mississippi entre West Memphis en Arkansas et Memphis au Tennessee.","http://commons.wikimedia.org/wiki/Special:FilePath/HernandoDeSoto_Bridge_Pyramid.jpg?width=300"
"http://dbpedia.org/resource/Bloukrans_Bridge","Pont de Bloukrans","0.451",272.0,1983-01-01,"http://en.wikipedia.org/wiki/Bloukrans_Bridge",-33.9673,23.6452,"Le pont de Bloukrans ou Bloukrans Bridge (Afrikaans: Blue Ridges) est un pont en arc d'Afrique du Sud située près de Nature's Valley dans la province du Cap-Occidental. Il est emprunté par la Route nationale 2 qui longe la côte orientale de l'Afrique du Sud. Lors de son inauguration, il était le quatrième plus grand pont en arc en béton du monde.","http://commons.wikimedia.org/wiki/Special:FilePath/Bloukrans_Bridge-001.jpg?width=300"
"http://dbpedia.org/resource/Willemsbrug","Willemsbrug (Rotterdam)","0.318",270.0,1981-01-01,"http://en.wikipedia.org/wiki/Willemsbrug",51.9172,4.49556,"Le Willemsbrug (en français, pont Guillaume), est un pont routier sur la nouvelle Meuse situé au nord du pont Érasme, dans le centre de Rotterdam aux Pays-Bas. Ce pont est nommé en l'honneur de Guillaume III, roi des Pays-Bas à l'époque de l'inauguration du premier pont portant le même nom.","http://commons.wikimedia.org/wiki/Special:FilePath/Rotterdam,_Willemsbrug_foto8_2010-11-28_13.40.JPG?width=300"
"http://dbpedia.org/resource/Rạch_Miễu_Bridge","Pont Rạch Miễu","2.868",270.0,2009-01-01,"http://en.wikipedia.org/wiki/Rạch_Miễu_Bridge",10.337,106.344,"Le pont Rạch Miễu (Cầu Rạch Miễu en vietnamien) est un pont à haubans sur le Tiền, bras septentrional du Mékong au Viêt Nam. Il relie les provinces de Tien Giang (My Tho) et de Bến Tre. Sa construction a commencé le 30 avril 2002 pour s'achever le 19 janvier 2009, jour de son inauguration. Sa longueur totale est de 8 331 m, en tenant compte des bretelles d'accès ; le pont lui-même fait 2 868 m. 
* Pile en construction (janv. 2007) 
* En construction (2007 ou 2008) 
* 
*","http://commons.wikimedia.org/wiki/Special:FilePath/Cầu_Rạch_Miễu.jpg?width=300"
"http://dbpedia.org/resource/Humen_Pearl_River_Bridge","Pont de Humen","3.618",270.0,1997-01-01,"http://en.wikipedia.org/wiki/Humen_Pearl_River_Bridge",22.7931,113.609,"Le pont de Tumen (chinois simplifié : 虎门大桥 ; chinois traditionnel : 虎門大橋 ; pinyin : Hǔmén Dàqiáo ; litt. « Grand Pont de la Porte du Tigre » API : \xu²¹¹ mən³⁵ ta̠⁵¹ t͡ɕʰi̯ɑʊ̯³⁵\) est un pont suspendu qui franchit le Zhu Jiang (aussi appelé Rivière des Perles) au niveau du détroit appelé la porte du tigre, dans la province du Guangdong en Chine. Il relie le district de Nansha de Canton au bourg de Humen, dans la ville-préfecture de Dongguan, depuis juin 1997.","http://en.wikipedia.org/wiki/Special:FilePath/Humen_Bridge_Small.jpg?width=300"
"http://dbpedia.org/resource/Blue_Water_Bridge","Blue Water Bridge","1.8830544",265.481,1938-01-01,"http://en.wikipedia.org/wiki/Blue_Water_Bridge",42.9987,-82.4235,"Le Blue Water Bridge est un pont routier international à péage, au-dessus de la rivière Sainte-Claire qui marque une partie de la frontière entre le Canada et les États-Unis. Inauguré en 1938, doublé en 1997, il relie Point Edward sur la rive orientale, dans la province canadienne de l'Ontario et Port Huron sur la rive occidentale, dans l’État américain du Michigan, et permet la liaison entre l'autoroute 402, côté canadien et les routes fédérales 69 et 94, côté américain. Il est situé sur un des itinéraires terrestres les plus directs, via donc le territoire canadien, entre le Midwest américain et le nord-est américain.","http://commons.wikimedia.org/wiki/Special:FilePath/Bluewater_Bridge.JPG?width=300"
"http://dbpedia.org/resource/Blue_Water_Bridge","Blue Water Bridge","1.8830544",265.481,1997-01-01,"http://en.wikipedia.org/wiki/Blue_Water_Bridge",42.9987,-82.4235,"Le Blue Water Bridge est un pont routier international à péage, au-dessus de la rivière Sainte-Claire qui marque une partie de la frontière entre le Canada et les États-Unis. Inauguré en 1938, doublé en 1997, il relie Point Edward sur la rive orientale, dans la province canadienne de l'Ontario et Port Huron sur la rive occidentale, dans l’État américain du Michigan, et permet la liaison entre l'autoroute 402, côté canadien et les routes fédérales 69 et 94, côté américain. Il est situé sur un des itinéraires terrestres les plus directs, via donc le territoire canadien, entre le Midwest américain et le nord-est américain.","http://commons.wikimedia.org/wiki/Special:FilePath/Bluewater_Bridge.JPG?width=300"
"http://dbpedia.org/resource/Foresthill_Bridge","Pont de Foresthill","0.7400544",262.738,1973-01-01,"http://en.wikipedia.org/wiki/Foresthill_Bridge",38.9224,-121.039,"Le pont de Foresthill, construit en 1971 et mis en service en 1973, aussi appelé pont d'Auburn-Foresthill, est un pont situé sur la fourche nord de l'American River en Californie.","http://commons.wikimedia.org/wiki/Special:FilePath/Foresthill_Bridge_@_American_River_Confluence_April_27_2008.jpg?width=300"
"http://dbpedia.org/resource/Branko's_Bridge","Pont de Branko","0.45",261.0,1956-01-01,"http://en.wikipedia.org/wiki/Branko's_Bridge",44.8147,20.4483,"Le pont de Branko (en serbe cyrillique Бранков мост et en serbe translittéré Brankov most) est le second pont par sa largeur (après celui de Gazela) de Belgrade, la capitale de la Serbie. Il traverse la Save et relie le centre ville à la municipalité de Novi Beograd.","http://commons.wikimedia.org/wiki/Special:FilePath/Branko's_Bridge_in_Belgrade_by_night.JPG?width=300"
"http://dbpedia.org/resource/Jiaozhou_Bay_Bridge","Pont Haiwan","26.707",260.0,2011-01-01,"http://en.wikipedia.org/wiki/Jiaozhou_Bay_Bridge",36.1699,120.298,"Le pont Haiwan (chinois simplifié : 青岛胶州湾大桥 ; pinyin : Qīngdǎo Jiāozhōuwān Dàqiáo ; litt. « Pont de la baie de Jiaozhou ») relie la ville de Qingdao avec sa banlieue en traversant le nord de la baie de Jiaozhou, en Chine.","http://commons.wikimedia.org/wiki/Special:FilePath/Jiaozhou-Bay-Bridge.jpg?width=300"
"http://dbpedia.org/resource/Magapit_Suspension_Bridge","Pont suspendu de Magapit","0.44914",257.0,1978-01-01,"http://en.wikipedia.org/wiki/Magapit_Suspension_Bridge",18.1223,121.673,"Le pont suspendu de Magapit est un pont suspendu ouvert en 1978 pour relier les côtés est et ouest de la rivière Cagayan dans la province de Cagayan. Il est situé à Lal-lo. Le pont, appelé « la porte dorée de Cagayan », est l'un des deux seuls ponts de la province à traverser la rivière Cagayan.","http://commons.wikimedia.org/wiki/Special:FilePath/Magapit_Suspension_Bridge.jpg?width=300"
"http://dbpedia.org/resource/Henry_Hudson_Bridge","Henry Hudson Bridge","0.6729984",256.337,1936-01-01,"http://en.wikipedia.org/wiki/Henry_Hudson_Bridge",40.8779,-73.9218,"Le Henry Hudson Bridge est un pont reliant Manhattan au Bronx. De type Pont en arc, il a une portée de 256 m pour une longueur totale de 673 m. Le pont est géré par le MTA Bridges and Tunnels, une entité faisant partie de la Metropolitan Transportation Authority.","http://commons.wikimedia.org/wiki/Special:FilePath/Henry_Hudson_Bridge.jpg?width=300"
"http://dbpedia.org/resource/Replot_Bridge","Pont de Replot","1.045",250.0,1997-01-01,"http://en.wikipedia.org/wiki/Replot_Bridge",63.2067,21.4722,"Le pont de Replot (Replotbron en suédois et Raippaluodon silta en finnois) est un pont à haubans reliant l'île de Replot à la terre ferme, dans la municipalité de Korsholm à l'ouest de la Finlande, non loin de la ville de Vaasa. Emprunté par la route régionale 724, c'est avec 1 045 mètres de longueur le plus long pont du pays.","http://commons.wikimedia.org/wiki/Special:FilePath/Replotbron.jpg?width=300"
"http://dbpedia.org/resource/Confederation_Bridge","Pont de la Confédération","12.9",250.0,1997-01-01,"http://en.wikipedia.org/wiki/Confederation_Bridge",46.2153,-63.7458,"Le pont de la Confédération relie depuis 1997 l'île-du-Prince-Édouard et le Nouveau-Brunswick en enjambant le détroit de Northumberland sur la côte est du Canada. Avec ses 12,9 km, c'est le plus long pont au-dessus d'une étendue maritime prise par les glaces dans le monde. La route à deux voies de 11 m de large fait partie de la Route transcanadienne entre Borden-Carleton, à l'Île-du-Prince-Édouard, et une pointe juste à l'ouest de Cap-Tourmentin, au Nouveau-Brunswick. C'est un pont en poutre-caisson, comptant 62 travées de 250 m de portée chacune, en béton. La plus grande partie du pont courbe est à 40 mètres au-dessus de l'eau, mais il contient une section à 60 mètres de hauteur pour permettre le passage des bateaux.","http://commons.wikimedia.org/wiki/Special:FilePath/Pano_Confederation_Bridge.jpg?width=300"
"http://dbpedia.org/resource/Veterans_Memorial_Bridge_(Steubenville,_Ohio)","Veterans Memorial Bridge","0.5986272",249.906,1990-01-01,"http://en.wikipedia.org/wiki/Veterans_Memorial_Bridge_(Steubenville,_Ohio)",40.3775,-80.6106,"Le Veterans Memorial Bridge est un pont à haubans qui traverse la rivière Ohio entre les villes de Steubenville (Ohio) et Weirton (Virginie-Occidentale) aux États-Unis. Sa construction a débuté en 1979 et il a été inauguré le 1er mai 1990.","http://commons.wikimedia.org/wiki/Special:FilePath/Steubenville_Bridge_from_University.jpg?width=300"
"http://dbpedia.org/resource/Fehmarn_Sound_Bridge","Pont du Fehmarnsund","0.963",248.0,1963-01-01,"http://en.wikipedia.org/wiki/Fehmarn_Sound_Bridge",54.4014,11.1125,"Le pont du Fehmarnsund est un pont routier et ferroviaire qui relie l'île de Fehmarn en mer Baltique au continent près de Großenbrode.","http://commons.wikimedia.org/wiki/Special:FilePath/Fehmarnsundbrücke_059a.jpg?width=300"
"http://dbpedia.org/resource/Svinesund_Bridge","Pont de Svinesund","0.704",247.0,2005-01-01,"http://en.wikipedia.org/wiki/Svinesund_Bridge",59.0945,11.2518,"Le pont de Svinesund (en suédois : Svinesundsbron) est un pont transfrontalier reliant la Norvège et la Suède au-dessus du Svinesund. Il est parcouru par la route européenne 6.","http://commons.wikimedia.org/wiki/Special:FilePath/Svinesundbrua_011.JPG?width=300"
"http://dbpedia.org/resource/General_Belgrano_Bridge","Pont General Manuel Belgrano","2.8",245.0,1973-01-01,"http://en.wikipedia.org/wiki/General_Belgrano_Bridge",-27.4701,-58.8602,"Le Pont General Manuel Belgrano en Argentine est une voie routière empruntée par la route nationale 16 reliant les villes de Corrientes (capitale de la province de Corrientes, en Mésopotamie) et de Resistencia (capitale de la province du Chaco).","http://commons.wikimedia.org/wiki/Special:FilePath/Corrientes,_Argentina.jpg?width=300"
"http://dbpedia.org/resource/Golden_Ears_Bridge","Golden Ears (pont)","0.976",244.0,2009-01-01,"http://en.wikipedia.org/wiki/Golden_Ears_Bridge",49.1967,-122.666,"Le Golden Ears, officiellement Golden Ears Bridge, est un pont à haubans à six voies sur le Fraser à l'est de la région de Vancouver dans la province de Colombie-Britannique au Canada. Mis en service en 2009, il relie la rive sud du fleuve, qui abrite les villes de Langley et de Surrey, avec la rive nord où se trouvent Maple Ridge et Pitt Meadows. La construction a officiellement débutée en juin 2006 et sa mise en service a eu lieu le 14 juin 2009 pour les piétons et le 26 juin pour les véhicules routiers. Le pont a entrainé la création de 14 kilomètres de nouvelles voies routières. Le projet a été conduit par TransLink (officiellement South Coast British Columbia Transportation Authority) l'organisation responsable des transports dans la région de Vancouver notamment les transports publics (ferrys SeaBus, SkyTrain...) et les principaux ouvrages d'art (routes, ponts...). Un symbole a été attribué au pont, il s'agit de l'aigle. Ce symbole est utilisé comme logo du projet et il est également présent aux entrées du pont qui sont décorées de plusieurs statues métalliques différentes représentant des aigles aux ailes déployées.","http://commons.wikimedia.org/wiki/Special:FilePath/On_the_Golden_Ears_Bridge.jpg?width=300"
