volcano;name;wiki;elevation;lat;lon;abstract;photo;eruption_date;eruption_year
http://dbpedia.org/resource/Mount_Bandai;Mount Bandai;http://en.wikipedia.org/wiki/Mount_Bandai;1819;37.5981;140.076;Le mont Bandai ou Bandaï (磐梯山, Bandai-san) ou Aizu-Fuji (会津富士) est un volcan du Japon situé dans le centre-nord de Honshū, dans la préfecture de Fukushima. Culminant à 1 819 mètres d'altitude, ce stratovolcan actif a connu sa dernière éruption en 1888, tuant environ 500 personnes et donnant naissance à trois lacs. Il fait partie des 100 montagnes célèbres du Japon.;http://commons.wikimedia.org/wiki/Special:FilePath/Mt._Bandaisan_0811.JPG?width=300;juillet 1888;1888
http://dbpedia.org/resource/Mount_Belinda;Mount Belinda;http://en.wikipedia.org/wiki/Mount_Belinda;1370;-58.4333;-26.3333;Le mont Belinda est un volcan actif situé sur l'île Montagu appartenant aux îles Sandwich du Sud. Ses explosions de 2003 et 2005 ont pu être observées par imagerie satellite des programmes MODIS et (Advanced Spaceborne Thermal Emission and Reflection Radiometer) de la NASA.;http://commons.wikimedia.org/wiki/Special:FilePath/MtBelinda_ASTER_20050923.jpg?width=300;2001;2001
http://dbpedia.org/resource/Mount_Bisoke;Mount Bisoke;http://en.wikipedia.org/wiki/Mount_Bisoke;3696;-1.46083;29.4817;Le Visoke, également appelé Bisoke, Bisoko, Kirunga Visoke ou encore Wissoke, est un volcan situé sur la frontière entre la République démocratique du Congo et le Rwanda.;http://commons.wikimedia.org/wiki/Special:FilePath/Visoke.jpg?width=300;août 1957;1957
http://dbpedia.org/resource/Mount_Boucherie;Mount Boucherie;http://en.wikipedia.org/wiki/Mount_Boucherie;758;49.8539;-119.581;Le mont Boucherie est une montagne située sur la rive ouest du lac Okanagan, à West Kelowna, en Colombie-Britannique. Son sommet culmine à 758 mètres.;http://commons.wikimedia.org/wiki/Special:FilePath/Mount_Boucherie_north_face.jpg?width=300;au Paléocène;-66000000
http://dbpedia.org/resource/Mount_Butak;Mount Butak;http://en.wikipedia.org/wiki/Mount_Butak;2868;-7.92;112.45;Le Butak est un volcan dans l'est de l'île de Java en Indonésie. Il jouxte le mont Kawi. On ne lui connaît pas d'éruption historique.;http://commons.wikimedia.org/wiki/Special:FilePath/Kawi-Butak.jpg?width=300;date inconnue;-1000000000
http://dbpedia.org/resource/Mount_Cameroon;Mount Cameroon;http://en.wikipedia.org/wiki/Mount_Cameroon;4040;4.21667;9.1725;Le mont Cameroun est un volcan du Cameroun, point culminant de la ligne du Cameroun et de l'Afrique de l'Ouest avec, selon les estimations, 4 040, 4 070 ou 4 095 mètres d'altitude. Il est considéré comme le dixième sommet africain, derrière le Djebel Toubkal au Maroc. Volcan actif, ses éruptions peu explosives de nature hawaïenne ou strombolienne se traduisent par l'ouverture de fissures volcaniques qui émettent des coulées de lave. Ces dernières peuvent provoquer des dégâts mais n'ont jamais fait de morts.;http://commons.wikimedia.org/wiki/Special:FilePath/Mount_Cameroon_craters.jpg?width=300;février 2012;2012
http://dbpedia.org/resource/Mount_Chōkai;Mount Chōkai;http://en.wikipedia.org/wiki/Mount_Chōkai;2236;39.0992;140.049;"Le mont Chōkai (鳥海山, Chōkai-san ou Chōkai-zan) est un volcan du Japon à la limite administrative des préfectures de Yamagata et d'Akita, dans la région de Tōhoku. Il fait partie des 100 montagnes célèbres du Japon. 
";http://commons.wikimedia.org/wiki/Special:FilePath/Chokaisan01.JPG?width=300;mars à avril 1974;1974
http://dbpedia.org/resource/Mount_Cereme;Mount Ciremai;http://en.wikipedia.org/wiki/Mount_Cereme;3078;-6.892;108.4;Le Ciremai ou Cereme est un stratovolcan situé dans la province indonésienne de Java occidental. Au sommet se trouve la caldeira de Geger Halang, qui fait 5 kilomètres de longueur pour 4,5 kilomètres de largeur. Les éruptions historiques ont été peu fréquentes mais ont produit des explosions et des lahars. Le Ciremai est le point culminant de Java occidental.;http://commons.wikimedia.org/wiki/Special:FilePath/Ciremai.jpg?width=300;mars 1951;1951
http://dbpedia.org/resource/Mount_Dempo;Mount Dempo;http://en.wikipedia.org/wiki/Mount_Dempo;3173;-4.01583;103.128;"Le Dempo est un volcan situé sur Sumatra en Indonésie. 
";http://commons.wikimedia.org/wiki/Special:FilePath/Mount-dempo-tea-plantation.jpg?width=300;janvier 2009;2009
http://dbpedia.org/resource/Mount_Discovery;Mount Discovery;http://en.wikipedia.org/wiki/Mount_Discovery;2681;-78.3667;165.017;Le mont Discovery est un volcan situé en Antarctique.;http://commons.wikimedia.org/wiki/Special:FilePath/McMurdo_Sound_und_Ross-Insel.png?width=300;il y a environ 1870000 ans;-1867979
http://dbpedia.org/resource/Mount_Edziza;Mount Edziza;http://en.wikipedia.org/wiki/Mount_Edziza;2780;57.7156;-130.635;Le mont Edziza, en anglais : Edziza Mount, est un stratovolcan de Colombie-Britannique, au Canada. Il fait partie du complexe volcanique du mont Edziza auquel il donne le nom et culmine à 2 786 mètres d'altitude. Le sommet est constitué par une caldeira remplie de glace et large de près de deux kilomètres. Les trois principaux pics autour de cette caldeira se trouvent au sud-ouest, au sud-est et au nord. Le mont Edziza est le plus haut volcan du Canada avec ses 2 780 mètres d'altitude. Le mont Silverthrone culmine à 2 864 mètres mais il n'a pas pu être déterminé avec certitude que son sommet était effectivement volcanique du fait qu'il est recouvert de neige et de glace. Le mont Edziza est donc le plus haut volcan confirmé en tant que tel.;http://commons.wikimedia.org/wiki/Special:FilePath/Mount_Edziza,_British_Columbia.jpg?width=300;vers l'an 950 environ;950
http://dbpedia.org/resource/Mount_Egon;Mount Egon;http://en.wikipedia.org/wiki/Mount_Egon;1661;-8.66667;122.45;L'Egon ou le Namang, en indonésien Gunung Egon ou Gunung Namang, est un volcan d'Indonésie situé sur l'île de Florès, dans les petites îles de la Sonde. Son sommet culminant à 1 703 mètres d'altitude est couronné par un cratère de 350 mètres de diamètre et de 200 mètres de profondeur qui contient un . Ses pentes présentent d'autres lacs de cratère et son flanc méridional est flanqué d'un dôme de lave culminant à 1 671 mètres d'altitude. L'activité volcanique de l'Egon est seulement connue avec certitude depuis 2004 avec quatre éruptions. Ces éruptions ont toutes entraîné des évacuations, notamment celle débutée le 29 janvier 2004 en raison d'un glissement de terrain. Des fumerolles sont présentes sur les rebords du cratère sommital et sur la partie supérieure du flanc Sud du volcan.;http://commons.wikimedia.org/wiki/Special:FilePath/Gunung_Egon.jpg?width=300;avril 2008;2008
http://dbpedia.org/resource/Mount_Empung;Mount Empung;http://en.wikipedia.org/wiki/Mount_Empung;1340;1.35833;124.792;"L'Empung, en indonésien Gunung Empung, est un volcan d'Indonésie situé dans le Nord de Sulawesi. Les volcans jumeaux du Lokon et de l'Empung s'élèvent environ 800 mètres au-dessus de la plaine de Tondano. Ils sont parmi les volcans les plus actifs de Sulawesi. Le Lokon, le plus haut des deux sommets ne présente pas de cratère. Le volcan Empung, morphologiquement plus jeune, exhibe un cratère profond de 150 mètres et large de 400 mètres. Sa dernière éruption date du XVIIIe siècle. Cependant, toutes les éruptions importantes sont originaires du Tompaluan, cratère large de 150 × 200 m, situé dans le col entre les deux sommets, occupé actuellement par un lac acide qui dégaze abondamment. 
";http://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE_TROPENMUSEUM_Aanleg_van_een_steiger_aan_de_Baai_van_Menado_met_op_de_achtergrond_de_vulkanen_Lokon_en_Empung_TMnr_60027989.jpg?width=300;mai 2015;2015
http://dbpedia.org/resource/Mount_Eniwa;Mount Eniwa;http://en.wikipedia.org/wiki/Mount_Eniwa;1320;42.7933;141.286;Le mont Eniwa (恵庭岳, Eniwa-dake) est un volcan actif culminant à 1 320 m d'altitude dans le parc national de Shikotsu-Tōya en Hokkaidō au Japon.;http://commons.wikimedia.org/wiki/Special:FilePath/Mt_Eniwa(200703).jpg?width=300;1707;1707
http://dbpedia.org/resource/Mount_Erciyes;Mount Erciyes;http://en.wikipedia.org/wiki/Mount_Erciyes;3917;38.531;35.447;"Le mont Erciyes (en turc : Erciyes dağı prononcé [ɛɾʤi'ɛs da:'ɯ], en français mont Argée) est un volcan endormi du Miocène, situé à 25 km au sud de Kayseri, en Turquie. Le mont Erciyes est le point culminant d'Anatolie centrale (3 916 mètres). Ce sommet était nommé dans l'Antiquité mont Argée (Αργύρος = Argyros : « argenté » en grec ; Argaeus, Argeus ou Argeos en latin), et dominait la ville de Césarée (aujourd'hui Kayseri) en Cappadoce. Le mont Argée a été représenté sur nombre de monnaies antiques où il est à l'intérieur d'un temple distyle ou tétrastyle. C'est dans une caverne du mont Argée que saint Blaise de Sébaste (aujourd'hui Sivas), se retira. Le mont Argée et ses glaciers sont évoqués par Elia Kazan dans son film America, America. Dans l'univers des jeux de rôle du Monde des ténèbres, c'est le repaire d'un clan de vampires cherchant à étudier la mort[réf. souhaitée].";http://commons.wikimedia.org/wiki/Special:FilePath/Erciyes_From_Aktepe_Goreme.JPG?width=300;vers 6880 AEC;-6880
http://dbpedia.org/resource/Mount_Etna;Mount Etna;http://en.wikipedia.org/wiki/Mount_Etna;3357;37.755;14.995;L'Etna est un volcan d'Italie situé en Sicile, à proximité de la ville de Catane, la deuxième ville la plus peuplée de Sicile. Culminant à 3 357 mètres d'altitude, il est le plus haut volcan actif d'Europe et l'un des plus actifs du monde avec près de 80 éruptions au cours du XXe siècle. Sa forte activité éruptive, les coulées de lave très fluides et la proximité de zones densément peuplées ont décidé les volcanologues à l'inclure dans la liste des volcans de la décennie.;http://commons.wikimedia.org/wiki/Special:FilePath/Mt_Etna_and_Catania1.jpg?width=300;2021;2021
http://dbpedia.org/resource/Mount_Fuppushi;Mount Fuppushi;http://en.wikipedia.org/wiki/Mount_Fuppushi;1102.6;42.7169;141.359;Le mont Fuppushi (風不死岳, Fuppushi-dake) est un volcan inactif culminant à 1 103 m d'altitude situé dans le parc national de Shikotsu-Toya de l'île de Hokkaidō au Japon. Il se tient à côté du mont Tarumae et en face du mont Eniwa, sur la rive sud du lac Shikotsu, le lac de caldeira d'où sont sortis les volcans.;http://commons.wikimedia.org/wiki/Special:FilePath/Lake_Shikotsu_Mt_Fuppushi02n4272.jpg?width=300;il y a 10000 ans;-7979
http://dbpedia.org/resource/Mount_Gahinga;Mount Gahinga;http://en.wikipedia.org/wiki/Mount_Gahinga;3473;-1.38694;29.6467;Le Gahinga, également appelé Mgahinga, est un volcan situé sur la frontière entre le Rwanda et l'Ouganda.;http://commons.wikimedia.org/wiki/Special:FilePath/GahingaMuhabura.png?width=300;date inconnue;-1000000000
http://dbpedia.org/resource/Mount_Gamkonora;Mount Gamkonora;http://en.wikipedia.org/wiki/Mount_Gamkonora;1560;1.37833;127.534;Le mont Gamkonora, en indonésien Gunung Gamkonora, aussi appelé Gamkanora, Gamkunora, Gammacanore ou encore Gammakunowa, est un volcan d'Indonésie qui constitue le point culminant de Halmahera avec 1 635 mètres d'altitude.;http://commons.wikimedia.org/wiki/Special:FilePath/Gamkonora.jpg?width=300;juillet 2007;2007
http://dbpedia.org/resource/Mount_Garibaldi;Mount Garibaldi;http://en.wikipedia.org/wiki/Mount_Garibaldi;2678;49.8506;-123.005;Le mont Garibaldi, en anglais : Mount Garibaldi, nommé d'après l'Italien Giuseppe Garibaldi en 1860, est un volcan endormi situé en Colombie-Britannique, dans le Sud-Ouest du Canada, à environ soixante kilomètres au nord de Vancouver. Le sommet s'élève à 2 678 mètres d'altitude, ce qui en fait le point culminant des chaînons Garibaldi au sein des chaînons du Pacifique, dans la partie méridionale de la chaîne Côtière. Il surplombe le champ volcanique du lac Garibaldi situé au nord, et fait partie de la ceinture volcanique de Garibaldi, à l'extrémité septentrionale de l'arc volcanique des Cascades. Sa dernière éruption date d'environ 10 000 ans et il demeure une menace pour les installations humaines, notamment en raison des séismes et des glissements de terrain qu'il connaît. Malgré un climat relativement clément, son versant oriental surplombe un champ de glace, le névé Garibaldi. Protégés au sein du parc provincial Garibaldi et visibles depuis la ville de Squamish, le sommet et ses environs constituent une destination prisée des adeptes de nature, de randonnée pédestre et de ski de montagne.;http://commons.wikimedia.org/wiki/Special:FilePath/Mount_Garibaldi.jpg?width=300;vers 8060 AEC;-8060
http://dbpedia.org/resource/Mount_Gede;Mount Gede;http://en.wikipedia.org/wiki/Mount_Gede;3008;-6.78;106.98;Le mont Gede est un volcan d'Indonésie situé dans l'ouest de Java. Parmi les plus hauts sommets de cette région d'Indonésie avec 2 958 mètres d'altitude, il est couronné par plusieurs cratères et caldeiras emboîtés. Sa dernière éruption remonte au 13 mars 1957.;http://commons.wikimedia.org/wiki/Special:FilePath/Mount_Gede_00.jpg?width=300;mars 1957;1957
http://dbpedia.org/resource/Mount_Gharat;Mount Gharat (Mount Garet);http://en.wikipedia.org/wiki/Mount_Gharat;797;-14.27;167.5;Le mont Gharat, mont Garat ou mont Garet, est un volcan du Vanuatu situé dans le centre de l'île de Gaua.;http://commons.wikimedia.org/wiki/Special:FilePath/Mount_Gharat_and_Lake_Letas.jpg?width=300;2011;2011
http://dbpedia.org/resource/Mount_Guntur;Mount Gurumehr;http://en.wikipedia.org/wiki/Mount_Guntur;2249;-7.143;107.84;"Le Guntur est un stratovolcan situé dans l'Ouest de l'île de Java, à sept kilomètres de la caldeira de Kamojang. Sa dernière éruption remonte à 1847. 
";http://commons.wikimedia.org/wiki/Special:FilePath/Gunung_Guntur.jpg?width=300;octobre 1847;1847
http://dbpedia.org/resource/Mount_Hachimantai;Mount Hachimantai;http://en.wikipedia.org/wiki/Mount_Hachimantai;1613;39.9578;140.854;Hachimantai (八幡平, Hachimantai), au sens large, désigne un ensemble de groupes de volcans répartis sur et autour d'un haut plateau volcanique : le plateau Hachimantai, à cheval sur les deux préfectures d'Iwate et d'Akita, sur l'île de Honshū, au Japon. Au sens le plus restreint, il s'agit d'un édifice volcanique, point culminant du plateau Hachimantai : le mont Hachimantai (八幡平山, Hachimantai-san), un volcan inscrit sur la liste des 100 montagnes célèbres du Japon.;http://commons.wikimedia.org/wiki/Special:FilePath/八幡平.jpg?width=300;vers 5350 AEC;-5350
http://dbpedia.org/resource/Mount_Haku;Mount Haku;http://en.wikipedia.org/wiki/Mount_Haku;2702.2;36.155;136.771;Le mont Haku (白山, Haku-san), ou Hakusan, est une des 100 montagnes célèbres du Japon et un volcan actif. Ce stratovolcan est situé à la limite des préfectures d'Ishikawa et Gifu. Les volcanologues estiment que le volcan a connu sa première activité il y a 300 000 à 400 000 ans, la plus récente éruption étant survenue en 1659. Avec le mont Tate et le mont Fuji, c'est l'une des « Trois montagnes sacrées » (三霊山, Sanreizan) du Japon. En 2016, le mont Hakusan a été déclaré réserve de biosphère par l'Unesco.;http://commons.wikimedia.org/wiki/Special:FilePath/Hakusan_from_aburazaka_2003_5_5.jpg?width=300;avril à août 1659;1659
http://dbpedia.org/resource/Mount_Haruna;Mount Haruna;http://en.wikipedia.org/wiki/Mount_Haruna;1449;36.4769;138.878;Le mont Haruna (榛名山, harunasan) est un stratovolcan endormi situé dans la préfecture de Gunma, sur l'île d'Honshū, au Japon.;http://commons.wikimedia.org/wiki/Special:FilePath/Haruna00.JPG?width=300;vers l'an 550 environ;550
